episode,epsilon,avg_reward,wr_random,wr_greedy,wr_heuristic,wr_fast_minimax,loss,mean_q,grad_norm,mean_td_error,beta
28650,0.0100,0.040,0.892,0.680,0.480,0.212,0.0019822376780211926,0.3161493241786957,0.041964881122112274,0.25179749727249146,1.0
28700,0.0100,-0.150,0.892,0.680,0.480,0.211,0.0026935271453112364,0.31623575091362,0.02801678702235222,0.2378031611442566,1.0
28750,0.0100,0.030,0.892,0.680,0.481,0.211,0.004871589597314596,0.3966034948825836,0.03182009980082512,0.26737380027770996,1.0
28800,0.0100,0.120,0.893,0.680,0.480,0.212,0.0033024013973772526,0.4378909468650818,0.02653692662715912,0.23534856736660004,1.0
28850,0.0100,-0.080,0.893,0.680,0.480,0.211,0.002137587871402502,0.30054739117622375,0.038976073265075684,0.21197406947612762,1.0
28900,0.0100,-0.080,0.893,0.680,0.480,0.211,0.0013068566331639886,0.1461547464132309,0.01242446806281805,0.2511444091796875,1.0
28950,0.0100,-0.060,0.893,0.680,0.480,0.211,0.0038166791200637817,0.21125584840774536,0.03382794186472893,0.22980189323425293,1.0
29000,0.0100,-0.060,0.893,0.680,0.480,0.211,0.005581755191087723,0.17749416828155518,0.09049612283706665,0.2764197587966919,1.0
29050,0.0100,-0.210,0.893,0.680,0.480,0.211,0.0017602085135877132,0.24839824438095093,0.02054956927895546,0.24160726368427277,1.0
29100,0.0100,-0.160,0.893,0.679,0.480,0.211,0.002329622395336628,0.30907368659973145,0.045020610094070435,0.21842661499977112,1.0
29150,0.0100,-0.120,0.893,0.679,0.480,0.211,0.005978140980005264,0.24508768320083618,0.04884442314505577,0.24460779130458832,1.0
29200,0.0100,-0.230,0.892,0.679,0.480,0.210,0.0036218413151800632,0.2995349168777466,0.04079636186361313,0.27099382877349854,1.0
29250,0.0100,-0.050,0.892,0.679,0.480,0.210,0.001208281610161066,0.22103610634803772,0.014330048114061356,0.229214608669281,1.0
29300,0.0100,0.110,0.892,0.679,0.480,0.210,0.003505172673612833,0.2489461451768875,0.029038190841674805,0.2583450675010681,1.0
29350,0.0100,0.120,0.892,0.680,0.480,0.210,0.0007053934969007969,0.3283853530883789,0.005437644198536873,0.229843407869339,1.0
29400,0.0100,0.080,0.892,0.679,0.481,0.210,0.004210389219224453,0.15086787939071655,0.03684025630354881,0.26131582260131836,1.0
29450,0.0100,0.060,0.892,0.680,0.481,0.210,0.0038209366612136364,0.36287784576416016,0.024894505739212036,0.2504172623157501,1.0
29500,0.0100,-0.160,0.892,0.679,0.480,0.210,0.002189579186961055,0.18636751174926758,0.025740977376699448,0.25888964533805847,1.0
29550,0.0100,-0.090,0.892,0.680,0.480,0.210,0.001387115684337914,0.297713041305542,0.016484644263982773,0.25660520792007446,1.0
29600,0.0100,-0.030,0.892,0.679,0.480,0.210,0.0015526032075285912,0.28269869089126587,0.013820122927427292,0.22918444871902466,1.0
29650,0.0100,-0.080,0.892,0.679,0.480,0.210,0.0030887871980667114,0.290185809135437,0.018526116386055946,0.2550845742225647,1.0
29700,0.0100,0.040,0.892,0.679,0.481,0.211,0.0042217690497636795,0.2972513437271118,0.03423372656106949,0.2507358491420746,1.0
29750,0.0100,-0.040,0.892,0.679,0.481,0.211,0.0020836684852838516,0.3424679636955261,0.020483745262026787,0.22684945166110992,1.0
29800,0.0100,-0.060,0.892,0.679,0.480,0.211,0.005949478596448898,0.2598923444747925,0.044183988124132156,0.2605244815349579,1.0
29850,0.0100,-0.120,0.892,0.679,0.480,0.210,0.0032391478307545185,0.29565930366516113,0.04527326673269272,0.27781033515930176,1.0
29900,0.0100,-0.310,0.892,0.679,0.480,0.210,0.008600987493991852,0.23581334948539734,0.05174315720796585,0.2902075946331024,1.0
29950,0.0100,-0.240,0.893,0.679,0.480,0.210,0.004967780783772469,0.26062092185020447,0.034162960946559906,0.25461649894714355,1.0
30000,0.0100,-0.010,0.893,0.679,0.480,0.210,0.0009948161896318197,0.25820064544677734,0.010179383680224419,0.2192476987838745,1.0
30050,0.0100,-0.040,0.893,0.679,0.480,0.210,0.0039863125421106815,0.3688429892063141,0.027087785303592682,0.23581427335739136,1.0
30100,0.0100,-0.070,0.893,0.679,0.480,0.210,0.0030706096440553665,0.14371047914028168,0.021316252648830414,0.23165738582611084,1.0
30150,0.0100,0.020,0.893,0.678,0.480,0.210,0.006072439253330231,0.3580620586872101,0.060386329889297485,0.24598947167396545,1.0
30200,0.0100,-0.100,0.893,0.678,0.480,0.210,0.0019989032298326492,0.2504746615886688,0.01488859485834837,0.2650771737098694,1.0
30250,0.0100,-0.080,0.893,0.678,0.480,0.210,0.006732750218361616,0.2227962464094162,0.04378245398402214,0.25166165828704834,1.0
30300,0.0100,-0.030,0.892,0.678,0.480,0.210,0.0012704426189884543,0.31769245862960815,0.01670345477759838,0.23108646273612976,1.0
30350,0.0100,-0.020,0.892,0.678,0.480,0.210,0.0011127504985779524,0.27091145515441895,0.01709103398025036,0.22660917043685913,1.0
30400,0.0100,0.060,0.893,0.678,0.481,0.210,0.0008652516989968717,0.15304894745349884,0.011036364361643791,0.242717444896698,1.0
30450,0.0100,-0.130,0.893,0.678,0.480,0.210,0.0032785777002573013,0.19459784030914307,0.019439391791820526,0.27120572328567505,1.0
30500,0.0100,-0.220,0.893,0.678,0.480,0.209,0.005782498978078365,0.3088167607784271,0.07138648629188538,0.24779269099235535,1.0
30550,0.0100,-0.020,0.893,0.678,0.480,0.210,0.005319223273545504,0.33755844831466675,0.05673697218298912,0.25437289476394653,1.0
30600,0.0100,0.000,0.893,0.678,0.480,0.210,0.0035000434145331383,0.30870363116264343,0.024175306782126427,0.2225855588912964,1.0
30650,0.0100,-0.030,0.893,0.678,0.480,0.210,0.0021312586031854153,0.20837704837322235,0.01376145426183939,0.2698237895965576,1.0
30700,0.0100,0.020,0.893,0.678,0.480,0.210,0.006216582842171192,0.3751009702682495,0.04161325842142105,0.24417036771774292,1.0
30750,0.0100,-0.110,0.893,0.678,0.480,0.210,0.008014513179659843,0.24703936278820038,0.1084287241101265,0.26947158575057983,1.0
30800,0.0100,-0.240,0.894,0.678,0.480,0.210,0.002398403361439705,0.23468001186847687,0.022970063611865044,0.2262364774942398,1.0
30850,0.0100,-0.050,0.893,0.678,0.480,0.210,0.002015952952206135,0.3496682643890381,0.03704071417450905,0.2531532049179077,1.0
30900,0.0100,0.070,0.893,0.678,0.480,0.210,0.0036549391224980354,0.2318894863128662,0.033655740320682526,0.21478283405303955,1.0
30950,0.0100,-0.120,0.893,0.678,0.480,0.210,0.0020743412896990776,0.2504401206970215,0.07027936726808548,0.22769083082675934,1.0
31000,0.0100,0.010,0.893,0.678,0.480,0.210,0.001269045751541853,0.28713494539260864,0.010610554367303848,0.26179391145706177,1.0
31050,0.0100,0.110,0.893,0.679,0.480,0.210,0.002379171084612608,0.3339037001132965,0.01825873740017414,0.2499147355556488,1.0
31100,0.0100,-0.170,0.893,0.678,0.480,0.210,0.003844870487228036,0.2756384313106537,0.04601440951228142,0.21424880623817444,1.0
31150,0.0100,-0.200,0.893,0.678,0.480,0.210,0.0005403877003118396,0.430980384349823,0.006036400329321623,0.2143692970275879,1.0
31200,0.0100,-0.010,0.893,0.678,0.480,0.210,0.0005536967655643821,0.2155596911907196,0.017839228734374046,0.24045109748840332,1.0
31250,0.0100,0.050,0.893,0.678,0.480,0.210,0.0022572530433535576,0.27411556243896484,0.021586790680885315,0.22041690349578857,1.0
31300,0.0100,0.080,0.893,0.678,0.480,0.210,0.006380490958690643,0.4045751690864563,0.0666012167930603,0.2677695155143738,1.0
31350,0.0100,0.010,0.893,0.678,0.480,0.210,0.0020327595993876457,0.24481000006198883,0.033738166093826294,0.27657556533813477,1.0
31400,0.0100,-0.230,0.893,0.678,0.480,0.210,0.0027869888581335545,0.22355344891548157,0.03473333269357681,0.258625864982605,1.0
31450,0.0100,-0.240,0.893,0.678,0.480,0.210,0.000768916797824204,0.1544809341430664,0.01955789141356945,0.2069677710533142,1.0
31500,0.0100,0.010,0.893,0.677,0.480,0.210,0.0021872182842344046,0.33639293909072876,0.021171949803829193,0.24447041749954224,1.0
31550,0.0100,0.060,0.893,0.677,0.480,0.211,0.002504470059648156,0.3384341597557068,0.022575369104743004,0.19938381016254425,1.0
31600,0.0100,-0.020,0.893,0.677,0.480,0.211,0.0019524935632944107,0.2941547930240631,0.015711836516857147,0.26113268733024597,1.0
31650,0.0100,-0.080,0.893,0.677,0.480,0.211,0.001659453148022294,0.25634390115737915,0.03105013817548752,0.23634102940559387,1.0
31700,0.0100,-0.090,0.893,0.677,0.480,0.211,0.0017487549921497703,0.3819747567176819,0.010312260128557682,0.27156704664230347,1.0
31750,0.0100,0.040,0.893,0.677,0.480,0.212,0.003142667468637228,0.38716602325439453,0.017473693937063217,0.24413786828517914,1.0
31800,0.0100,0.060,0.893,0.677,0.480,0.212,0.002354081952944398,0.3655199706554413,0.023671044036746025,0.20102818310260773,1.0
31850,0.0100,0.020,0.893,0.677,0.481,0.211,0.0012344318674877286,0.3411843776702881,0.01860698126256466,0.2631981670856476,1.0
31900,0.0100,0.040,0.893,0.677,0.481,0.211,0.004038400016725063,0.27403971552848816,0.04722955450415611,0.21717669069766998,1.0
31950,0.0100,0.030,0.893,0.677,0.481,0.211,0.004851724952459335,0.40635669231414795,0.03466828539967537,0.2550923526287079,1.0
32000,0.0100,-0.120,0.893,0.677,0.481,0.211,0.0021186363883316517,0.30836760997772217,0.015588671900331974,0.2529049515724182,1.0
32050,0.0100,-0.190,0.893,0.677,0.481,0.211,0.0033670030534267426,0.21811194717884064,0.022946693003177643,0.252047061920166,1.0
32100,0.0100,-0.040,0.893,0.677,0.481,0.211,0.002781239803880453,0.2950025498867035,0.020732896402478218,0.2619072198867798,1.0
32150,0.0100,-0.120,0.893,0.677,0.481,0.211,0.004596096463501453,0.3020191490650177,0.06836680322885513,0.279241144657135,1.0
32200,0.0100,-0.100,0.893,0.677,0.481,0.211,0.00478975847363472,0.264102041721344,0.04476185142993927,0.2755558490753174,1.0
32250,0.0100,0.100,0.893,0.677,0.481,0.211,0.0044084228575229645,0.27665480971336365,0.037848152220249176,0.22165843844413757,1.0
32300,0.0100,0.100,0.893,0.677,0.481,0.211,0.0007502039079554379,0.3228798508644104,0.006967297755181789,0.240330308675766,1.0
32350,0.0100,0.030,0.894,0.677,0.481,0.211,0.005028137005865574,0.3141430914402008,0.03614933043718338,0.24962826073169708,1.0
32400,0.0100,-0.040,0.894,0.677,0.481,0.212,0.001444031484425068,0.19165587425231934,0.07766583561897278,0.25622496008872986,1.0
32450,0.0100,-0.130,0.894,0.677,0.480,0.211,0.0006021625595167279,0.16014903783798218,0.006645825691521168,0.23102298378944397,1.0
32500,0.0100,-0.120,0.894,0.677,0.480,0.212,0.006645183078944683,0.22328394651412964,0.058756303042173386,0.2942456603050232,1.0
32550,0.0100,0.000,0.893,0.677,0.480,0.212,0.0035695196129381657,0.24629274010658264,0.027781987562775612,0.22625301778316498,1.0
32600,0.0100,0.040,0.893,0.677,0.480,0.212,0.0009292192407883704,0.20049162209033966,0.0070908875204622746,0.27336978912353516,1.0
32650,0.0100,-0.040,0.893,0.677,0.480,0.212,0.0035330590326339006,0.2478182315826416,0.023454448208212852,0.28714853525161743,1.0
32700,0.0100,-0.210,0.893,0.677,0.480,0.212,0.004417316988110542,0.3059162497520447,0.026769490912556648,0.29001563787460327,1.0
32750,0.0100,-0.290,0.893,0.677,0.480,0.212,0.002547661541029811,0.24656729400157928,0.04793029651045799,0.2749232053756714,1.0
32800,0.0100,-0.140,0.893,0.677,0.480,0.212,0.004042359068989754,0.2833535075187683,0.036122772842645645,0.2477767914533615,1.0
32850,0.0100,-0.070,0.893,0.677,0.480,0.212,0.0011478308588266373,0.3814605474472046,0.0074515435844659805,0.25693628191947937,1.0
32900,0.0100,-0.080,0.893,0.677,0.479,0.212,0.003027323167771101,0.2610527276992798,0.03251504898071289,0.222004234790802,1.0
32950,0.0100,-0.030,0.893,0.677,0.480,0.212,0.004369527101516724,0.2514096796512604,0.023569395765662193,0.28318077325820923,1.0
33000,0.0100,-0.010,0.893,0.677,0.480,0.212,0.002323279855772853,0.28210878372192383,0.04561630263924599,0.26756131649017334,1.0
33050,0.0100,-0.070,0.893,0.677,0.480,0.212,0.002509666606783867,0.2900322377681732,0.01736435294151306,0.27651306986808777,1.0
33100,0.0100,-0.110,0.894,0.677,0.480,0.212,0.003677250584587455,0.3222859501838684,0.024004114791750908,0.2694235146045685,1.0
33150,0.0100,-0.150,0.894,0.677,0.480,0.212,0.0012185904197394848,0.2329263687133789,0.020370615646243095,0.2539840042591095,1.0
33200,0.0100,-0.180,0.894,0.676,0.480,0.212,0.005915991961956024,0.29131680727005005,0.03156014159321785,0.29401957988739014,1.0
33250,0.0100,-0.140,0.894,0.676,0.480,0.212,0.0015299598453566432,0.13277053833007812,0.011615180410444736,0.2482418715953827,1.0
33300,0.0100,-0.180,0.894,0.676,0.480,0.212,0.0015902722952887416,0.20745719969272614,0.01228830125182867,0.2398625910282135,1.0
33350,0.0100,-0.140,0.893,0.676,0.480,0.212,0.005164140369743109,0.2733566164970398,0.03347275033593178,0.2604054808616638,1.0
33400,0.0100,0.010,0.893,0.676,0.480,0.212,0.0033690589480102062,0.23100203275680542,0.03182176873087883,0.26645100116729736,1.0
33450,0.0100,0.090,0.893,0.676,0.480,0.213,0.003364820498973131,0.370064914226532,0.10088654607534409,0.28224778175354004,1.0
33500,0.0100,0.070,0.893,0.676,0.480,0.213,0.0075834705494344234,0.34812185168266296,0.04191216453909874,0.2936975359916687,1.0
33550,0.0100,0.040,0.893,0.676,0.480,0.213,0.00477724801748991,0.2689962387084961,0.0915428176522255,0.20107601583003998,1.0
33600,0.0100,0.070,0.893,0.676,0.480,0.213,0.0033770459704101086,0.33231526613235474,0.02678299881517887,0.2680665850639343,1.0
33650,0.0100,0.090,0.893,0.676,0.480,0.213,0.005363002419471741,0.39939093589782715,0.038422662764787674,0.2737177908420563,1.0
33700,0.0100,-0.040,0.893,0.676,0.480,0.213,0.0031594019383192062,0.34406834840774536,0.021679047495126724,0.2671292722225189,1.0
33750,0.0100,-0.100,0.893,0.675,0.480,0.213,0.005374615080654621,0.26332542300224304,0.03266553953289986,0.2644575834274292,1.0
33800,0.0100,-0.080,0.893,0.675,0.480,0.213,0.006020503118634224,0.3457253873348236,0.034100472927093506,0.2724034786224365,1.0
33850,0.0100,-0.020,0.893,0.675,0.480,0.213,0.0005213433760218322,0.28289783000946045,0.005967642646282911,0.22772911190986633,1.0
33900,0.0100,0.050,0.893,0.676,0.480,0.213,0.0032298327423632145,0.3496699929237366,0.029141250997781754,0.22668951749801636,1.0
33950,0.0100,-0.070,0.893,0.675,0.480,0.213,0.0011770663550123572,0.27029237151145935,0.01587098091840744,0.24805521965026855,1.0
34000,0.0100,-0.070,0.893,0.675,0.480,0.213,0.002543242182582617,0.18790924549102783,0.015872253105044365,0.2633143365383148,1.0
34050,0.0100,-0.150,0.893,0.675,0.480,0.213,0.00234633544459939,0.24928991496562958,0.027111100032925606,0.2938859760761261,1.0
34100,0.0100,-0.110,0.892,0.676,0.480,0.213,0.0019815508276224136,0.2898087501525879,0.012951377779245377,0.27063319087028503,1.0
34150,0.0100,0.090,0.893,0.676,0.480,0.213,0.0027374967467039824,0.2658937871456146,0.02853718027472496,0.2590249180793762,1.0
34200,0.0100,-0.050,0.893,0.676,0.479,0.213,0.0038838053587824106,0.368213415145874,0.05864843353629112,0.22828257083892822,1.0
34250,0.0100,-0.100,0.893,0.676,0.479,0.213,0.008215225301682949,0.26114845275878906,0.06355539709329605,0.26090484857559204,1.0
34300,0.0100,-0.150,0.893,0.676,0.479,0.213,0.004307852126657963,0.29256489872932434,0.0435977503657341,0.2536002993583679,1.0
34350,0.0100,-0.250,0.893,0.676,0.479,0.213,0.0018049899954348803,0.30403900146484375,0.024508720263838768,0.231541708111763,1.0
34400,0.0100,-0.170,0.893,0.675,0.479,0.213,0.002960877725854516,0.43585216999053955,0.022363269701600075,0.26952239871025085,1.0
34450,0.0100,-0.110,0.893,0.675,0.479,0.212,0.004246152006089687,0.24238404631614685,0.02800806611776352,0.2683298885822296,1.0
34500,0.0100,-0.140,0.893,0.675,0.479,0.212,0.0018819276010617614,0.21560031175613403,0.034481968730688095,0.29592543840408325,1.0
34550,0.0100,-0.070,0.892,0.675,0.479,0.212,0.0046523744240403175,0.2734386622905731,0.029772257432341576,0.2579106092453003,1.0
34600,0.0100,0.040,0.893,0.675,0.479,0.212,0.0004666972381528467,0.2606593370437622,0.006731603294610977,0.2937867343425751,1.0
34650,0.0100,0.030,0.893,0.675,0.479,0.212,0.004615232814103365,0.4158093333244324,0.03190485015511513,0.26914769411087036,1.0
34700,0.0100,-0.100,0.892,0.675,0.479,0.212,0.0016309875063598156,0.23456446826457977,0.01599034108221531,0.24900683760643005,1.0
34750,0.0100,-0.210,0.892,0.675,0.479,0.212,0.0014933578204363585,0.4074854552745819,0.02142210491001606,0.2282596230506897,1.0
34800,0.0100,-0.180,0.892,0.674,0.479,0.212,0.0018769337330013514,0.30172106623649597,0.012144403532147408,0.27656611800193787,1.0
34850,0.0100,-0.240,0.892,0.674,0.478,0.212,0.0025002583861351013,0.32805097103118896,0.01683526113629341,0.25610679388046265,1.0
34900,0.0100,-0.120,0.892,0.674,0.478,0.212,0.008921484462916851,0.2376914918422699,0.05728781968355179,0.284277081489563,1.0
34950,0.0100,0.110,0.892,0.674,0.479,0.212,0.009172389283776283,0.4105043411254883,0.06480171531438828,0.2564815282821655,1.0
35000,0.0100,-0.140,0.892,0.674,0.478,0.212,0.0038973791524767876,0.2813132107257843,0.038873087614774704,0.2616044878959656,1.0
35050,0.0100,-0.380,0.892,0.674,0.478,0.212,0.0053749363869428635,0.2735974192619324,0.03487759828567505,0.25562867522239685,1.0
35100,0.0100,-0.260,0.892,0.674,0.478,0.212,0.00611970154568553,0.3899528682231903,0.035766761749982834,0.25688302516937256,1.0
35150,0.0100,-0.120,0.892,0.674,0.478,0.212,0.004443094599992037,0.4085674583911896,0.032548774033784866,0.24926353991031647,1.0
35200,0.0100,-0.170,0.892,0.674,0.478,0.211,0.004976578988134861,0.26881852746009827,0.034492719918489456,0.2508954405784607,1.0
35250,0.0100,-0.110,0.892,0.675,0.478,0.211,0.0018913657404482365,0.25518718361854553,0.021679244935512543,0.23036402463912964,1.0
35300,0.0100,-0.200,0.892,0.674,0.478,0.211,0.0014627284836024046,0.26613909006118774,0.010403296910226345,0.2703081965446472,1.0
35350,0.0100,-0.270,0.892,0.674,0.478,0.211,0.003714293008670211,0.3429243266582489,0.026691671460866928,0.26454758644104004,1.0
35400,0.0100,-0.270,0.892,0.675,0.478,0.211,0.004626928828656673,0.21825218200683594,0.027713807299733162,0.2629868686199188,1.0
35450,0.0100,-0.260,0.892,0.675,0.478,0.211,0.003458996070548892,0.21278280019760132,0.027091804891824722,0.25760820508003235,1.0
35500,0.0100,-0.020,0.892,0.675,0.478,0.212,0.004482613876461983,0.23940959572792053,0.03172807767987251,0.2540196180343628,1.0
35550,0.0100,-0.150,0.891,0.674,0.478,0.212,0.0020126914605498314,0.2651141881942749,0.02681303583085537,0.2596398591995239,1.0
35600,0.0100,-0.290,0.891,0.674,0.478,0.211,0.003030248451977968,0.3266241252422333,0.041375532746315,0.243261456489563,1.0
35650,0.0100,-0.250,0.891,0.674,0.478,0.211,0.004134846851229668,0.2079368233680725,0.02709246054291725,0.24750535190105438,1.0
35700,0.0100,-0.100,0.891,0.674,0.478,0.212,0.0005416994681581855,0.3411976397037506,0.004906747955828905,0.24417075514793396,1.0
35750,0.0100,-0.030,0.891,0.674,0.478,0.212,0.0034343143925070763,0.24757468700408936,0.028989657759666443,0.27654433250427246,1.0
35800,0.0100,-0.220,0.891,0.674,0.478,0.212,0.0017375380266457796,0.36933720111846924,0.02255517616868019,0.2643318772315979,1.0
35850,0.0100,-0.260,0.891,0.674,0.478,0.212,0.007684814743697643,0.33449259400367737,0.060260504484176636,0.3082779049873352,1.0
35900,0.0100,-0.220,0.891,0.674,0.478,0.212,0.0035185471642762423,0.3187970817089081,0.03993982449173927,0.25466102361679077,1.0
35950,0.0100,-0.080,0.891,0.674,0.479,0.212,0.0013239397667348385,0.26021087169647217,0.03390350937843323,0.27551665902137756,1.0
36000,0.0100,0.060,0.891,0.673,0.479,0.212,0.0021335799247026443,0.280483603477478,0.01322687603533268,0.27784961462020874,1.0
36050,0.0100,-0.030,0.891,0.673,0.479,0.212,0.00202657887712121,0.3411042094230652,0.022251179441809654,0.26604342460632324,1.0
36100,0.0100,-0.090,0.891,0.673,0.479,0.212,0.002805061172693968,0.19008579850196838,0.057656049728393555,0.2586356997489929,1.0
36150,0.0100,-0.110,0.891,0.674,0.479,0.212,0.005183521658182144,0.31420353055000305,0.026544440537691116,0.3115791380405426,1.0
36200,0.0100,-0.230,0.891,0.673,0.479,0.213,0.0019399330485612154,0.2552012801170349,0.014597812667489052,0.25986623764038086,1.0
36250,0.0100,-0.260,0.891,0.673,0.479,0.212,0.0017294615972787142,0.24769285321235657,0.011693756096065044,0.23879221081733704,1.0
36300,0.0100,-0.280,0.891,0.673,0.479,0.212,0.003767781425267458,0.27773892879486084,0.03232670575380325,0.24716684222221375,1.0
36350,0.0100,-0.320,0.891,0.673,0.479,0.212,0.0016276391688734293,0.3186917304992676,0.0124433608725667,0.25785571336746216,1.0
36400,0.0100,-0.330,0.892,0.673,0.479,0.211,0.005028567276895046,0.2646174132823944,0.030096184462308884,0.31961721181869507,1.0
36450,0.0100,-0.310,0.891,0.673,0.479,0.211,0.0024668765254318714,0.20590706169605255,0.016346577554941177,0.26992738246917725,1.0
36500,0.0100,-0.180,0.892,0.674,0.478,0.211,0.0025747003965079784,0.24054467678070068,0.019971834495663643,0.2407505214214325,1.0
36550,0.0100,-0.220,0.891,0.674,0.478,0.211,0.002369254594668746,0.3169552683830261,0.018901320174336433,0.2202104926109314,1.0
36600,0.0100,-0.350,0.892,0.673,0.478,0.211,0.00594486715272069,0.22291254997253418,0.04035605862736702,0.2782907783985138,1.0
36650,0.0100,-0.380,0.892,0.673,0.478,0.211,0.003944562282413244,0.15620191395282745,0.02892858348786831,0.27531561255455017,1.0
36700,0.0100,-0.220,0.892,0.673,0.478,0.211,0.0007166400318965316,0.1938970685005188,0.011179618537425995,0.25512996315956116,1.0
36750,0.0100,-0.080,0.891,0.674,0.478,0.212,0.004549604840576649,0.29721200466156006,0.03049433045089245,0.24947725236415863,1.0
36800,0.0100,-0.140,0.891,0.673,0.478,0.212,0.0006390137132257223,0.22755563259124756,0.011931042186915874,0.2365039587020874,1.0
36850,0.0100,-0.260,0.891,0.673,0.478,0.212,0.006565965712070465,0.2504511773586273,0.03606899827718735,0.2922307550907135,1.0
36900,0.0100,-0.270,0.891,0.673,0.478,0.212,0.0034307946916669607,0.2486523538827896,0.031358830630779266,0.24400457739830017,1.0
36950,0.0100,-0.300,0.891,0.673,0.478,0.212,0.0027961288578808308,0.38822129368782043,0.0154105918481946,0.2733529508113861,1.0
37000,0.0100,-0.190,0.891,0.673,0.478,0.212,0.0005774626624770463,0.2114313542842865,0.00809931755065918,0.24518392980098724,1.0
37050,0.0100,-0.080,0.891,0.673,0.478,0.212,0.0018829613691195846,0.21931223571300507,0.024592019617557526,0.23211221396923065,1.0
37100,0.0100,-0.120,0.892,0.674,0.478,0.212,0.0038714061956852674,0.1552191972732544,0.034775570034980774,0.28490862250328064,1.0
37150,0.0100,-0.130,0.892,0.674,0.478,0.212,0.0020785366650670767,0.29227814078330994,0.03659359738230705,0.2303963601589203,1.0
37200,0.0100,-0.240,0.891,0.674,0.478,0.212,0.0006622358341701329,0.1912040114402771,0.005592059344053268,0.2398453950881958,1.0
37250,0.0100,-0.180,0.891,0.674,0.478,0.212,0.0021814554929733276,0.15431687235832214,0.02145691029727459,0.24377191066741943,1.0
37300,0.0100,-0.100,0.892,0.674,0.478,0.212,0.0025197057984769344,0.35738998651504517,0.03775428235530853,0.21596944332122803,1.0
37350,0.0100,-0.100,0.892,0.674,0.478,0.212,0.0025991499423980713,0.28418341279029846,0.037021245807409286,0.24938379228115082,1.0
37400,0.0100,-0.200,0.892,0.674,0.478,0.212,0.003153715282678604,0.13951954245567322,0.06282013654708862,0.24120527505874634,1.0
37450,0.0100,-0.320,0.892,0.674,0.478,0.212,0.005686178803443909,0.11468324810266495,0.036537617444992065,0.25569599866867065,1.0
37500,0.0100,-0.310,0.892,0.674,0.478,0.212,0.0021835961379110813,0.2142493575811386,0.06692308932542801,0.258395254611969,1.0
37550,0.0100,-0.100,0.892,0.674,0.478,0.213,0.0009206992690451443,0.12435134500265121,0.01850934326648712,0.20962877571582794,1.0
37600,0.0100,-0.050,0.892,0.674,0.478,0.213,0.00498074758797884,0.1453717201948166,0.0406423956155777,0.23970331251621246,1.0
37650,0.0100,-0.160,0.892,0.674,0.478,0.213,0.011325201019644737,0.2482708841562271,0.08161820471286774,0.3093264102935791,1.0
37700,0.0100,-0.210,0.892,0.674,0.478,0.213,0.0059329369105398655,0.18585550785064697,0.03578273579478264,0.287955105304718,1.0
37750,0.0100,-0.200,0.891,0.674,0.478,0.213,0.0019122969824820757,0.1749800443649292,0.04283662140369415,0.2710786759853363,1.0
37800,0.0100,-0.120,0.892,0.673,0.478,0.213,0.0067057181149721146,0.19501328468322754,0.047412723302841187,0.25781887769699097,1.0
37850,0.0100,-0.200,0.891,0.673,0.478,0.213,0.003341449424624443,0.3081047534942627,0.05167770013213158,0.28822213411331177,1.0
37900,0.0100,-0.280,0.891,0.673,0.478,0.213,0.000886443885974586,0.2744872570037842,0.009750882163643837,0.24544638395309448,1.0
37950,0.0100,-0.220,0.891,0.673,0.478,0.213,0.000496000749990344,0.260612815618515,0.009140021167695522,0.22121085226535797,1.0
38000,0.0100,-0.320,0.891,0.673,0.477,0.213,0.0020174134988337755,0.18611934781074524,0.02084980346262455,0.26739948987960815,1.0
38050,0.0100,-0.340,0.891,0.673,0.477,0.213,0.0017380863428115845,0.12180887162685394,0.01819559559226036,0.23266009986400604,1.0
38100,0.0100,-0.220,0.891,0.674,0.477,0.213,0.0051268599927425385,0.2189076691865921,0.04283490404486656,0.2679910659790039,1.0
38150,0.0100,-0.100,0.891,0.674,0.477,0.213,0.001986216753721237,0.12890435755252838,0.016563380137085915,0.2560049593448639,1.0
38200,0.0100,-0.010,0.891,0.673,0.477,0.213,0.003023488214239478,0.2579832673072815,0.03234023600816727,0.28545594215393066,1.0
38250,0.0100,-0.070,0.891,0.674,0.477,0.213,0.003848788095638156,0.1742728352546692,0.028608301654458046,0.2985988259315491,1.0
38300,0.0100,-0.130,0.891,0.673,0.477,0.214,0.003099988214671612,0.1267138570547104,0.020709048956632614,0.259125292301178,1.0
38350,0.0100,-0.180,0.891,0.673,0.477,0.214,0.003143058391287923,0.2323637306690216,0.030984124168753624,0.23161077499389648,1.0
38400,0.0100,-0.210,0.891,0.673,0.477,0.214,0.005641153082251549,0.21715384721755981,0.03039894811809063,0.2599903345108032,1.0
38450,0.0100,-0.270,0.891,0.673,0.477,0.214,0.003034669905900955,0.2646957039833069,0.016722077503800392,0.2952403426170349,1.0
38500,0.0100,-0.200,0.891,0.672,0.477,0.214,0.001321927411481738,0.18763267993927002,0.031865444034338,0.30361756682395935,1.0
38550,0.0100,-0.020,0.891,0.673,0.478,0.215,0.00261073000729084,0.13117003440856934,0.057612136006355286,0.24533569812774658,1.0
38600,0.0100,-0.020,0.891,0.673,0.477,0.215,0.0022016551811248064,0.22614850103855133,0.014974139630794525,0.27799710631370544,1.0
38650,0.0100,-0.260,0.890,0.672,0.477,0.215,0.007814557291567326,0.13632264733314514,0.05930328741669655,0.3468484580516815,1.0
